car_price_in_rupees,kms_driven,fuel_type,city,company,model,age,price_per_km,price_per_year,km_per_year
400000.0,47000,CNG,Thane,Maruti Suzuki,Wagon R 1.0 LXI CNG,10,8.510457224314376,36363.63636363636,4272.727272727273
750000.0,46399,Petrol,Mumbai,Honda,City VX CVT,10,16.163793103448278,68181.81818181818,4218.090909090909
370000.0,47377,CNG,Delhi,Maruti Suzuki,Alto K10 LXi CNG,6,7.809531850225843,52857.142857142855,6768.142857142857
669000.0,44300,Petrol,Bangalore,Hyundai,Grand i10 Nios Sportz 1.2 Kappa VTVT,6,15.101239249678336,95571.42857142857,6328.571428571428
325000.0,46721,Petrol,Thane,Hyundai,i10 Asta 1.2 AT with Sunroof,12,6.9560378408458545,25000.0,3593.923076923077
799000.0,21303,Petrol,Bangalore,Hyundai,Elite i20 Asta 1.2,7,37.504693954187005,99875.0,2662.875
409999.99999999994,80000,Diesel,Thane,Maruti Suzuki,Ritz Vdi BS-IV,11,5.12493593830077,34166.666666666664,6666.666666666667
1579000.0,73000,Diesel,Delhi,Audi,Q3 2.0 TDI quattro Premium Plus,10,21.629840687113877,143545.45454545456,6636.363636363636
565000.0,18523,Petrol,Mumbai,Hyundai,Elite i20 Asta 1.2,10,30.500971712373136,51363.63636363636,1683.909090909091
560000.0,76018,Diesel,Hyderabad,Honda,Amaze 1.5 S i-DTEC,10,7.366579407779634,50909.09090909091,6910.727272727273
495000.0,73056,Petrol,Bangalore,Nissan,Sunny XL CVT AT,12,6.775531434359473,38076.92307692308,5619.692307692308
1300000.0,23221,Diesel,Thane,Hyundai,Venue SX 1.4 (O) CRDi,4,55.981396951167,260000.0,4644.2
285000.0,71000,Petrol,Noida,Honda,Brio V MT,14,4.014027971437022,19000.0,4733.333333333333
723000.0,13825,Petrol,Pune,Hyundai,Elite i20 Sportz 1.2 [2016-2017],6,52.29278171560827,103285.71428571429,1975.0
550000.0,101785,Diesel,Chennai,Tata,Zest XM 75 PS Diesel,10,5.40349360422848,50000.0,9253.181818181818
409999.99999999994,24000,CNG,Thane,Maruti Suzuki,Wagon R 1.0 LXI CNG,10,17.082621557435104,37272.727272727265,2181.818181818182
558000.0,77813,CNG,Pune,Maruti Suzuki,Celerio VXi (O) CNG [2019-2020],6,7.170946102243812,79714.28571428571,11116.142857142857
618000.0,41617,Petrol,Delhi,Maruti Suzuki,Baleno Delta 1.2,6,14.849344033831516,88285.71428571429,5945.285714285715
1200000.0,41000,Diesel,Kolkata,BMW,3 Series 320d Luxury Line,12,29.267578839540498,92307.69230769231,3153.846153846154
378000.0,55847,Petrol,Pune,Maruti Suzuki,Wagon R 1.0 VXI,10,6.768371293510958,34363.63636363636,5077.0
1190000.0,16600,Petrol,Chennai,Renault,Duster RXZ 1.3 Turbo Petrol CVT [2020-2021],5,71.68242876935125,198333.33333333334,2766.6666666666665
599000.0,57340,Petrol,Ahmedabad,Honda,Jazz V Petrol,6,10.446277532655516,85571.42857142857,8191.428571428572
590000.0,45173,Petrol,Mumbai,Hyundai,i20 Active 1.2 SX,10,13.060610085447381,53636.36363636364,4106.636363636364
999000.0,58019,Petrol,Bangalore,Honda,City VX CVT Petrol,8,17.2182006204757,111000.0,6446.555555555556
565000.0,18523,Petrol,Mumbai,Hyundai,Elite i20 Asta 1.2,10,30.500971712373136,51363.63636363636,1683.909090909091
499000.0,53150,Petrol,Thane,Hyundai,Grand i10 Asta AT 1.2 Kappa VTVT [2013-2016],10,9.388346409286749,45363.63636363636,4831.818181818182
1099000.0,44999,Petrol,Bangalore,Tata,Nexon XZA Plus,5,24.42222222222222,183166.66666666666,7499.833333333333
540000.0,12996,Petrol,Bangalore,Hyundai,Santro Sportz,4,41.54804954989613,108000.0,2599.2
913000.0000000001,50043,Petrol,Pune,Tata,Nexon XZ Plus Dual Tone,7,18.243945328111263,114125.00000000001,6255.375
686000.0,21880,Petrol,Delhi,Maruti Suzuki,Ciaz S 1.4 MT,7,31.351400758649056,85750.0,2735.0
550000.0,36486,Diesel,Hyderabad,Volkswagen,Polo Highline1.2L (D),11,15.073861923424781,45833.333333333336,3040.5
847000.0000000001,18535,Petrol,Pune,Toyota,Yaris J CVT [2018-2020],6,45.694864048338374,121000.00000000001,2647.8571428571427
675000.0,37090,Petrol,Ahmedabad,Maruti Suzuki,Swift VXi AMT [2018-2019],7,18.198484807635275,84375.0,4636.25
650000.0,26361,Petrol,Hyderabad,Honda,Jazz S MT [2015-2016],7,24.656702829830817,81250.0,3295.125
811000.0,72973,Petrol,Kolkata,Honda,City ZX CVT Petrol [2017-2019],8,11.113547290815907,90111.11111111111,8108.111111111111
525000.0,39200,Petrol,Pune,Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],8,13.392515497053646,58333.333333333336,4355.555555555556
550000.0,61391,Diesel,Hyderabad,Hyundai,Grand i10 Sports Edition 1.1 CRDi,8,8.958821996351316,61111.11111111111,6821.222222222223
950000.0,87544,Diesel,Hyderabad,Maruti Suzuki,S-Cross Zeta 1.3,7,10.851562053800903,118750.0,10943.0
345000.0,32000,Petrol,Thane,Honda,Brio S MT,11,10.780913096465735,28750.0,2666.6666666666665
565000.0,66000,Petrol,Noida,Maruti Suzuki,Baleno Delta 1.2,8,8.560476356418842,62777.77777777778,7333.333333333333
840000.0,13264,Petrol,Thane,Nissan,Magnite XV Premium Dual Tone,4,63.324538258575195,168000.0,2652.8
875000.0,31469,Petrol,Mumbai,Skoda,Rapid Style 1.6 MPI AT,7,27.804258023514457,109375.0,3933.625
650000.0,71976,Petrol,Hyderabad,Volkswagen,Cross Polo 1.2 MPI,8,9.0306625727663,72222.22222222222,7997.333333333333
575000.0,59800,Petrol,Ahmedabad,Honda,City S,9,9.615223825688533,57500.0,5980.0
922000.0000000001,5768,Petrol,Pune,Honda,Amaze VX CVT 1.2 Petrol,5,159.81972612237826,153666.6666666667,961.3333333333334
531000.0,55209,Petrol,Pune,Maruti Suzuki,Swift ZXi,10,9.617822858177867,48272.72727272727,5019.0
400000.0,45000,Petrol + 1,Poonamallee,Hyundai,i10 Magna 1.1 iRDE2 [2010-2017],9,8.88869136241417,40000.0,4500.0
769000.0,63839,Diesel,Bangalore,Nissan,Terrano XL (D),9,12.045739348370928,76900.0,6383.9
375000.0,55264,Petrol + 1,Thane,Maruti Suzuki,Wagon R 1.0 VXI,9,6.785488102777527,37500.0,5526.4
545000.0,12906,Petrol,Kolkata,Hyundai,Elite i20 Asta 1.2 (O) [2016],8,42.22514914387541,60555.555555555555,1434.0
765000.0,18236,Petrol,Thane,Maruti Suzuki,Swift VXi AMT,4,41.94768876459944,153000.0,3647.2
1050000.0,6200,Petrol,Ahmedabad,Maruti Suzuki,S-Cross Zeta,3,169.32752781809387,262500.0,1550.0
575000.0,80122,Petrol,Noida,Honda,City SV,11,7.176466183243264,47916.666666666664,6676.833333333333
450000.0,46220,Diesel,Kolkata,Honda,Jazz S Diesel [2015-2016],9,9.735834361004738,45000.0,4622.0
799000.0,63767,Diesel,Bangalore,Ford,EcoSport Titanium 1.5L TDCi,9,12.529795508719106,79900.0,6376.7
1213000.0,69000,Diesel,Delhi,Audi,A6 2.0 TDI Premium,12,17.579455370212028,93307.69230769231,5307.692307692308
685000.0,81007,Diesel,Hyderabad,Maruti Suzuki,Swift VDi,7,8.455954967410626,85625.0,10125.875
949000.0,41098,Petrol,Bangalore,Maruti Suzuki,Vitara Brezza VXi,5,23.090586145648313,158166.66666666666,6849.666666666667
396000.0,50809,Petrol,Pune,Maruti Suzuki,Celerio VXi,9,7.793741389490258,39600.0,5080.9
953999.9999999999,59568,Diesel,Hyderabad,Maruti Suzuki,Vitara Brezza ZDi+ Dual Tone [2017-2018],6,16.01504138058386,136285.71428571426,8509.714285714286
645000.0,63036,Diesel,Kolkata,Honda,WR-V VX MT Diesel,8,10.232085917794311,71666.66666666667,7004.0
451000.0,18362,CNG,Delhi,Maruti Suzuki,Alto 800 LXi (O) CNG,4,24.56025703861025,90200.0,3672.4
931000.0,85520,Diesel,Pune,Hyundai,Elantra 1.6 SX AT,10,10.886215081675847,84636.36363636363,7774.545454545455
500000.0,46000,Petrol,Mumbai,Honda,Amaze 1.2 VX i-VTEC,9,10.869328927632008,50000.0,4600.0
1095000.0,12712,Petrol,Hyderabad,Maruti Suzuki,S-Cross Zeta,4,86.13230551404075,219000.0,2542.4
769000.0,35731,Petrol,Bangalore,Maruti Suzuki,Ciaz Alpha 1.4 MT,8,21.521325422590394,85444.44444444444,3970.1111111111113
585000.0,39000,Petrol,Kolkata,Ford,EcoSport Titanium 1.5L Ti-VCT,8,14.999615394477065,65000.0,4333.333333333333
475000.0,32000,Petrol,Kolkata,Honda,Jazz V AT Petrol,10,14.843286147307897,43181.818181818184,2909.090909090909
652000.0,80457,Petrol,Hyderabad,Maruti Suzuki,Swift ZXi,7,8.103606850779288,81500.0,10057.125
621000.0,91234,Diesel,Kolkata,Hyundai,Elite i20 Asta 1.4 CRDi,7,6.8065983449334135,77625.0,11404.25
615000.0,49422,Petrol,Pune,Hyundai,Grand i10 Asta 1.2 Kappa VTVT (O) [2013-2017],9,12.443599134006435,61500.0,4942.2
475000.0,33053,Petrol,Pune,Maruti Suzuki,Wagon R 1.0 VXI AMT,8,14.370424154413989,52777.77777777778,3672.5555555555557
730000.0,17385,Petrol,Pune,Hyundai,Aura SX 1.2 (O) Petrol,5,41.98780628091568,121666.66666666667,2897.5
974000.0,10158,Petrol,Pune,Maruti Suzuki,Dzire ZXi Plus,3,95.87557830495128,243500.0,2539.5
1023000.0,56907,Diesel,Kolkata,Hyundai,Creta SX Plus 1.6 AT CRDI,7,17.976382933858158,127875.0,7113.375
800000.0,18000,Petrol + 1,Thiruvallur,Hyundai,Elite i20 Asta 1.2 (O) [2019-2020],6,44.441975445808566,114285.71428571429,2571.4285714285716
1682000.0,12498,Petrol,Bangalore,Kia,Seltos GTX 1.4,5,134.5707656612529,280333.3333333333,2083.0
419000.00000000006,42265,Petrol,Bangalore,Honda,Brio S MT,12,9.913405574220414,32230.769230769234,3251.153846153846
487000.0,81329,CNG,Delhi,Maruti Suzuki,Celerio VXi CNG [2017-2019],7,5.987950325833026,60875.0,10166.125
450000.0,53300,Petrol,Pune,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],9,8.442618337367028,45000.0,5330.0
830000.0000000001,20000,Petrol + 1,Pallikarnai,Nissan,Magnite XV Premium Dual Tone,4,41.49792510374482,166000.00000000003,4000.0
1028999.9999999999,59839,Diesel,Bangalore,Renault,Duster 110 PS RXS 4X2 AMT Diesel,7,17.19585561497326,128624.99999999999,7479.875
282000.0,55200,Petrol,Delhi,Honda,Brio S MT,11,5.108603105016213,23500.0,4600.0
451999.99999999994,31651,Petrol,Kolkata,Maruti Suzuki,S-Presso VXi,5,14.28029824339694,75333.33333333333,5275.166666666667
910000.0,25921,Petrol,Delhi,Hyundai,Verna 1.6 VTVT SX,7,35.10531594784353,113750.0,3240.125
1150000.0,700,Petrol,Chennai,Tata,Nexon XZ Plus (O),3,1640.5135520684737,287500.0,175.0
704000.0,28151,Petrol,Delhi,Maruti Suzuki,Swift VXi AMT,6,25.00710429099176,100571.42857142857,4021.5714285714284
351000.0,39276,Petrol,Mumbai,Honda,Brio V MT,11,8.93652773888026,29250.0,3273.0
1650000.0,75000,Diesel,Ahmedabad,Audi,A6 2.0 TDI Premium,11,21.999706670577726,137500.0,6250.0
685000.0,25075,Petrol,Mumbai,Honda,Amaze 1.2 VX MT Petrol [2018-2020],7,27.31695645238475,85625.0,3134.375
1353000.0,10678,Petrol,Delhi,Kia,Seltos HTX 1.5 [2020-2021],5,126.69725629740613,225500.0,1779.6666666666667
575000.0,31250,Petrol,Mumbai,Ford,EcoSport Titanium 1.5L Ti-VCT AT,10,18.399411218840996,52272.72727272727,2840.909090909091
451000.0,18362,CNG,Delhi,Maruti Suzuki,Alto 800 LXi (O) CNG,4,24.56025703861025,90200.0,3672.4
265000.0,38500,Petrol,Thane,Maruti Suzuki,Swift VXi,15,6.8829381055037535,16562.5,2406.25
400000.0,25299,Petrol,Mumbai,Maruti Suzuki,Wagon R 1.0 VXI AMT,10,15.810276679841897,36363.63636363636,2299.909090909091
950000.0,99941,Diesel,Ahmedabad,Mercedes-Benz,C-Class 250 CDI Avantagarde,13,9.50551319765464,67857.14285714286,7138.642857142857
1250000.0,35000,Diesel,Ahmedabad,BMW,7 Series 730Ld Sedan,16,35.713265335276134,73529.41176470589,2058.823529411765
338000.0,48448,Petrol,Delhi,Maruti Suzuki,Alto K10 VXi AMT [2014-2018],8,6.976408181799418,37555.555555555555,5383.111111111111
687000.0,33823,Petrol,Delhi,Maruti Suzuki,Ciaz Delta 1.4 MT,8,20.311021759697255,76333.33333333333,3758.1111111111113
571000.0,21388,Petrol,Kolkata,Maruti Suzuki,Swift VXi [2014-2017],6,26.695965215765113,81571.42857142857,3055.4285714285716
645000.0,35239,Diesel,Mumbai,Mahindra,TUV300 T8 AMT mHAWK100,10,18.30306469920545,58636.36363636364,3203.5454545454545
825000.0,11106,Petrol,Kolkata,Volkswagen,Polo GT TSI,4,74.27748266858738,165000.0,2221.2
1275000.0,28133,Petrol,Kolkata,Kia,Seltos HTX IVT 1.5 [2019-2020],5,45.318831307314994,212500.0,4688.833333333333
1076000.0,23097,Petrol,Pune,Maruti Suzuki,Ciaz Alpha Hybrid 1.5 AT [2018-2020],4,46.58411983721534,215200.0,4619.4
376000.0,57348,Petrol,Pune,Maruti Suzuki,Wagon R 1.0 VXI,9,6.556347974681337,37600.0,5734.8
719000.0,15443,Petrol,Delhi,Ford,EcoSport Titanium 1.5L Ti-VCT,8,46.55529655529656,79888.88888888889,1715.888888888889
340000.0,43000,Petrol,Noida,Hyundai,Eon Era +,7,7.906792865282203,42500.0,5375.0
925000.0,39240,Petrol,Thane,Hyundai,Creta SX Plus 1.6 Petrol,8,23.572284090619505,102777.77777777778,4360.0
545000.0,43784,CNG,Mumbai,Hyundai,Santro Sportz CNG [2018-2020],6,12.447185109055612,77857.14285714286,6254.857142857143
925000.0,87803,Diesel,Hyderabad,Maruti Suzuki,Vitara Brezza ZDi,7,10.534827570497928,115625.0,10975.375
645000.0,45000,Petrol,Thane,Hyundai,i20 Active 1.2 SX,10,14.333014821892847,58636.36363636364,4090.909090909091
309000.0,35311,Petrol,Delhi,Toyota,Etios VX,14,8.75056637970095,20600.0,2354.0666666666666
1898999.9999999998,42347,Diesel,Kolkata,Mahindra,Alturas G4 4WD AT [2018-2020],7,44.84273165202607,237374.99999999997,5293.375
700000.0,68183,Petrol,Bangalore,Maruti Suzuki,Swift ZXi AMT [2018-2019],7,10.266338143846063,87500.0,8522.875
459999.99999999994,77394,Petrol,Thane,Hyundai,Verna Fluidic 1.6 VTVT SX Opt AT,12,5.943536404160475,35384.61538461538,5953.384615384615
699000.0,30610,Petrol,Ahmedabad,Honda,Jazz VX CVT Petrol,6,22.834928620430563,99857.14285714286,4372.857142857143
1140000.0,6257,Petrol,Thane,Toyota,Urban Cruiser High Grade AT,4,182.16682646212848,228000.0,1251.4
857000.0,7702,Petrol,Pune,Honda,Amaze 1.2 VX MT Petrol [2018-2020],3,111.2553550564715,214250.0,1925.5
1072000.0,75799,Diesel,Chennai,Hyundai,Creta SX 1.6 CRDI (O),8,14.142480211081795,119111.11111111111,8422.111111111111
650000.0,52000,CNG,Thane,Maruti Suzuki,Ertiga Vxi CNG,12,12.499759620007307,50000.0,4000.0
2030999.9999999998,40372,Diesel,Delhi,Toyota,Innova 2.5 GX BS IV 7 STR,7,50.30589750575879,253874.99999999997,5046.5
944999.9999999999,43624,Petrol,Mumbai,Ford,EcoSport Titanium 1.5 Ti-VCT AT,6,21.661891117478508,134999.99999999997,6232.0
595000.0,18548,Petrol,Thane,Maruti Suzuki,Swift VXi [2014-2017],7,32.07720092727371,74375.0,2318.5
610000.0,63000,Petrol,Poonamallee,Ford,Freestyle Trend Plus 1.2 Ti-VCT [2019-2020],6,9.682385993873114,87142.85714285714,9000.0
885000.0,51439,Diesel,Mumbai,Maruti Suzuki,Vitara Brezza ZDi Plus,8,17.204510108864696,98333.33333333333,5715.444444444444
641000.0,30481,Petrol,Pune,Maruti Suzuki,Dzire VXi,7,21.028803884259563,80125.0,3810.125
789000.0,34058,Petrol,Bangalore,Hyundai,Elite i20 Asta 1.2,7,23.16568307936228,98625.0,4257.25
519000.00000000006,48285,Petrol,Bangalore,Honda,Amaze 1.2 SX i-VTEC,10,10.748457109721246,47181.818181818184,4389.545454545455
790000.0,60126,Diesel,Ahmedabad,Ford,EcoSport Titanium 1.5L TDCi,8,13.138856087947179,87777.77777777778,6680.666666666667
488999.99999999994,88603,CNG,Pune,Maruti Suzuki,Celerio VXi CNG [2017-2019],8,5.518938196921131,54333.33333333333,9844.777777777777
209000.0,45643,Petrol,Kolkata,Maruti Suzuki,Alto 800 Lxi,12,4.57891508193848,16076.923076923076,3511.0
977999.9999999999,10412,Diesel,Chennai,Tata,Altroz XZ (O) Diesel,4,93.92106021319503,195599.99999999997,2082.4
570000.0,32335,Petrol,Bangalore,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],6,17.627412172191985,81428.57142857143,4619.285714285715
625000.0,80000,Diesel,Delhi,Hyundai,Elantra 1.6 SX AT,11,7.812402344970688,52083.333333333336,6666.666666666667
599000.0,39173,Petrol,Bangalore,Honda,Jazz SV Petrol,10,15.290754071578087,54454.545454545456,3561.181818181818
450000.0,91127,Diesel,Hyderabad,Hyundai,i20 Sportz 1.4 CRDI,12,4.938109033447459,34615.38461538462,7009.7692307692305
1325000.0,29373,Diesel,Pune,Hyundai,Verna SX Plus 1.6 CRDi AT,6,45.10791856744059,189285.7142857143,4196.142857142857
1050000.0,23700,Petrol,Chennai,Kia,Sonet HTX 1.0 iMT [2020-2021],5,44.30192818868402,175000.0,3950.0
399000.0,62550,Petrol,Thane,Honda,City 1.5 S MT,12,6.378794903358859,30692.30769230769,4811.538461538462
571000.0,66000,Diesel,Mumbai,Hyundai,Elite i20 Sportz 1.4,10,8.651384069938334,51909.09090909091,6000.0
349000.0,89000,CNG,Thane,Maruti Suzuki,Wagon R 1.0 LXI CNG,11,3.9213042550083705,29083.333333333332,7416.666666666667
295000.0,45100,Petrol,Hyderabad,Hyundai,Eon 1.0 Kappa Magna + [2014-2016],9,6.540874925167956,29500.0,4510.0
461000.00000000006,53734,Petrol,Pune,Hyundai,Grand i10 Sports Edition 1.2L Kappa VTVT,9,8.57913836419466,46100.00000000001,5373.4
690000.0,74655,Petrol,Chennai,Hyundai,i20 Active 1.2 SX,9,9.242391770252894,69000.0,7465.5
1190000.0,54517,Petrol,Ahmedabad,Toyota,Corolla Altis G Petrol,6,21.82765325213691,170000.0,7788.142857142857
335000.0,35000,Petrol,Ahmedabad,Maruti Suzuki,Alto 800 Lxi,6,9.571155109854004,47857.142857142855,5000.0
640000.0,36937,Petrol,Mumbai,Maruti Suzuki,Ciaz ZXi AT,9,17.326330608045915,64000.0,3693.7
880000.0000000001,48488,Petrol,Thane,Hyundai,Creta SX Plus 1.6 Petrol,9,18.14844603930789,88000.00000000001,4848.8
475000.0,43000,Diesel,Kolkata,Honda,Amaze 1.5 E i-DTEC,8,11.0462547382619,52777.77777777778,4777.777777777777
486000.00000000006,94691,Petrol,Pune,Hyundai,Xcent SX 1.2,10,5.132429349892283,44181.818181818184,8608.272727272728
499000.0,71550,Petrol,Bangalore,Hyundai,Verna Fluidic 1.6 VTVT SX,12,6.974046484325865,38384.61538461538,5503.846153846154
625000.0,77000,Diesel,Ahmedabad,Nissan,Terrano XL D Plus,11,8.11677770418566,52083.333333333336,6416.666666666667
630000.0,95240,Diesel,Hyderabad,Ford,EcoSport Titanium 1.5 TDCi,10,6.6147982486534165,57272.72727272727,8658.181818181818
595000.0,46200,Petrol,Mumbai,Honda,City SV CVT,11,12.878509123179152,49583.333333333336,3850.0
779000.0,58481,Diesel,Pune,Maruti Suzuki,Vitara Brezza VDi,7,13.320337881741391,97375.0,7310.125
811000.0,8652,Petrol,Delhi,Honda,Jazz VX CVT Petrol,6,93.7247197503756,115857.14285714286,1236.0
350000.0,30680,Petrol,Hyderabad,Maruti Suzuki,Alto 800 LXi (O),8,11.407711613050422,38888.88888888889,3408.8888888888887
450000.0,34933,Petrol,Kolkata,Maruti Suzuki,Swift LXi,7,12.881433560428237,56250.0,4366.625
779000.0,42825,Petrol,Bangalore,Hyundai,Elite i20 Asta 1.2,7,18.189884649511978,97375.0,5353.125
791000.0,39813,Petrol,Kolkata,Hyundai,Creta 1.6 S Petrol,7,19.867383332496107,98875.0,4976.625
345000.0,50667,Petrol,Mumbai,Volkswagen,Vento Highline Petrol AT,14,6.809031341280493,23000.0,3377.8
861999.9999999999,29219,Petrol,Pune,Maruti Suzuki,Vitara Brezza VXi,5,29.500342231348387,143666.66666666666,4869.833333333333
1195000.0,63906,Diesel,Mumbai,Mercedes-Benz,E-Class E350 CDI Avantgarde,13,18.699047052748526,85357.14285714286,4564.714285714285
545000.0,23404,CNG,Mumbai,Hyundai,Santro Sportz CNG [2018-2020],6,23.285622730185857,77857.14285714286,3343.4285714285716
465000.00000000006,22407,Petrol,Mumbai,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],8,20.75151731524456,51666.66666666667,2489.6666666666665
511000.00000000006,22498,Petrol,Kolkata,Hyundai,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],7,22.712120538690613,63875.00000000001,2812.25
395000.0,68000,CNG,Thane,Maruti Suzuki,Wagon R 1.0 LXi CNG Avance LE,10,5.808738106792547,35909.09090909091,6181.818181818182
1044999.9999999999,70163,Diesel,Hyderabad,Mahindra,Marazzo M6 8 STR,7,14.89367766946012,130624.99999999999,8770.375
990000.0,42700,Petrol,Ahmedabad,Honda,City V,6,23.1844687478045,141428.57142857142,6100.0
545000.0,32000,Petrol,Mumbai,Renault,Kwid 1.0 RXT AMT Opt,5,17.030717790069062,90833.33333333333,5333.333333333333
759000.0,46900,Petrol,Bangalore,Ford,EcoSport Titanium 1.5L Ti-VCT,7,16.183023816123324,94875.0,5862.5
321000.0,20315,Petrol,Kolkata,Maruti Suzuki,Alto 800 Lxi,7,15.800354400472534,40125.0,2539.375
1800000.0,66500,Diesel,Ambattur,Jeep,Compass Limited (O) 2.0 Diesel [2017-2020],7,27.067262146433887,225000.0,8312.5
745000.0,40579,Diesel,Delhi,Maruti Suzuki,Vitara Brezza ZDi,7,18.35879743716116,93125.0,5072.375
390000.0,72474,Petrol,Ahmedabad,Honda,City 1.5 V MT,15,5.381165919282512,24375.0,4529.625
1150000.0,1419,Petrol,Kolkata,Tata,Nexon XZ Plus (S),3,809.8591549295775,287500.0,354.75
320000.0,29799,Petrol,Ahmedabad,Maruti Suzuki,Alto 800 Lxi,9,10.738255033557047,32000.0,2979.9
675000.0,73402,Petrol,Pune,Maruti Suzuki,Ciaz ZXi,8,9.195809435581651,75000.0,8155.777777777777
269000.0,70661,Petrol,Pune,Maruti Suzuki,Alto 800 Lxi,10,3.806855169681017,24454.545454545456,6423.727272727273
790000.0,7500,Petrol,Ahmedabad,Kia,Sonet HTE 1.2 [2020-2021],4,105.31929076123184,158000.0,1500.0
644000.0,53056,Petrol,Kolkata,Maruti Suzuki,Ertiga VXI,8,12.137889439659235,71555.55555555556,5895.111111111111
555000.0,69817,CNG,Pune,Maruti Suzuki,Eeco 5 STR WITH A/C+HTR CNG [2017-2019],5,7.949239451144404,92500.0,11636.166666666666
1800000.0,38894,Diesel,Hyderabad,Audi,A6 35 TDI Premium,12,46.27844195912071,138461.53846153847,2991.846153846154
234000.0,15685,Petrol,Pune,Maruti Suzuki,Alto K10 VXi,13,14.917761060818565,16714.285714285714,1120.357142857143
1530000.0,18000,Petrol,Hyderabad,Jeep,Compass Sport 1.4 Petrol,7,84.99527804010889,191250.0,2250.0
268000.0,76617,Petrol,Kolkata,Maruti Suzuki,Wagon R 1.0 VXi,12,3.497872562583205,20615.384615384617,5893.615384615385
648000.0,21852,Petrol,Delhi,Maruti Suzuki,Swift ZXi,7,29.652679266004668,81000.0,2731.5
395000.0,41000,Petrol,Noida,Mahindra,KUV100 K4 Plus 6 STR,8,9.633911368015415,43888.88888888889,4555.555555555556
1275000.0,4000,Petrol,Ahmedabad,Kia,Sonet GTX Plus 1.0 iMT [2020-2021],3,318.6703324168958,318750.0,1000.0
675000.0,31776,Petrol,Thane,Hyundai,Elite i20 Sportz 1.2,7,21.24177864493187,84375.0,3972.0
385000.0,76725,Petrol,Kolkata,Maruti Suzuki,Swift DZire VXI,11,5.017855746422334,32083.333333333332,6393.75
544000.0,25144,Petrol,Kolkata,Maruti Suzuki,Dzire VXi,7,21.634519785245576,68000.0,3143.0
1025000.0,63673,Diesel,Bangalore,Renault,Duster 110 PS RXZ 4X2 MT Diesel,7,16.097622263404215,128125.0,7959.125
534000.0,40558,Petrol,Chennai,Hyundai,Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],8,13.166005079020685,59333.333333333336,4506.444444444444
1125000.0,74469,Diesel,Bangalore,Hyundai,Creta 1.6 SX Plus AT,10,15.106754397744059,102272.72727272728,6769.909090909091
